"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 00:00","2012","03","07","00:00","5.2","","-3.5","","53","","19","","17","","24.1","","98.83","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 01:00","2012","03","07","01:00","3.8","","-3.5","","59","","17","","15","","24.1","","98.82","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 02:00","2012","03","07","02:00","4.4","","-3.4","","57","","19","","20","","24.1","","98.83","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 03:00","2012","03","07","03:00","5.2","","-3.0","","55","","17","","17","","24.1","","98.80","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 04:00","2012","03","07","04:00","5.1","","-2.9","","56","","18","","20","","24.1","","98.79","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 05:00","2012","03","07","05:00","5.1","","-3.0","","56","","19","","24","","24.1","","98.79","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 06:00","2012","03","07","06:00","6.2","","-3.2","","51","","20","","26","","24.1","","98.79","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 07:00","2012","03","07","07:00","6.2","","-3.2","","51","","20","","26","","24.1","","98.81","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 08:00","2012","03","07","08:00","7.3","","-2.5","","50","","20","","28","","24.1","","98.84","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 09:00","2012","03","07","09:00","8.3","","-1.8","","49","","20","","30","","24.1","","98.83","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 10:00","2012","03","07","10:00","9.2","","-1.0","","49","","20","","33","","24.1","","98.79","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 11:00","2012","03","07","11:00","12.0","","0.4","","45","","21","","33","","24.1","","98.73","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 12:00","2012","03","07","12:00","14.1","","1.0","","41","","22","","50","","24.1","","98.67","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 13:00","2012","03","07","13:00","15.0","","2.4","","43","","22","","43","","24.1","","98.59","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 14:00","2012","03","07","14:00","14.2","","2.3","","45","","20","","37","","24.1","","98.53","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 15:00","2012","03","07","15:00","14.2","","2.4","","45","","21","","52","","19.3","","98.50","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 16:00","2012","03","07","16:00","14.8","","3.5","","47","","20","","43","","19.3","","98.45","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 17:00","2012","03","07","17:00","13.6","","3.9","","52","","20","","37","","24.1","","98.40","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 18:00","2012","03","07","18:00","13.0","","3.5","","52","","20","","33","","24.1","","98.35","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 19:00","2012","03","07","19:00","13.5","","3.3","","50","","21","","33","","24.1","","98.36","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 20:00","2012","03","07","20:00","13.4","","4.4","","54","","20","","28","","24.1","","98.34","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 21:00","2012","03","07","21:00","13.5","","5.0","","56","","20","","28","","24.1","","98.34","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 22:00","2012","03","07","22:00","13.4","","5.2","","58","","20","","30","","24.1","","98.31","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-07 23:00","2012","03","07","23:00","13.5","","5.4","","58","","21","","41","","24.1","","98.20","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 00:00","2012","03","08","00:00","13.0","","5.2","","59","","21","","39","","24.1","","98.14","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 01:00","2012","03","08","01:00","12.8","","4.9","","59","","21","","33","","24.1","","98.07","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 02:00","2012","03","08","02:00","12.5","","4.7","","59","","20","","37","","24.1","","97.97","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 03:00","2012","03","08","03:00","12.1","","4.5","","60","","20","","35","","24.1","","97.87","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 04:00","2012","03","08","04:00","11.4","","4.1","","61","","20","","41","","24.1","","97.80","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 05:00","2012","03","08","05:00","11.5","","4.5","","62","","21","","33","","24.1","","97.79","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 06:00","2012","03","08","06:00","11.0","","5.2","","67","","20","","35","","19.3","","97.72","","","","","","Rain"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 07:00","2012","03","08","07:00","10.6","","7.7","","82","","21","","30","","19.3","","97.69","","","","","","Rain"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 08:00","2012","03","08","08:00","10.6","","7.9","","83","","21","","39","","9.7","","97.62","","","","","","Rain,Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 09:00","2012","03","08","09:00","12.4","","8.1","","75","","22","","37","","24.1","","97.56","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 10:00","2012","03","08","10:00","12.3","","8.7","","79","","22","","35","","9.7","","97.54","","","","","","Rain Showers,Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 11:00","2012","03","08","11:00","11.8","","9.1","","84","","22","","30","","4.8","","97.53","","","","","","Rain Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 12:00","2012","03","08","12:00","6.3","","4.2","","86","","30","","26","","4.8","","97.71","","","","","","Rain Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 13:00","2012","03","08","13:00","4.2","","2.2","","87","","32","","19","","8.0","","97.70","","","","","","Rain Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 14:00","2012","03","08","14:00","3.6","","0.8","","82","","31","","22","","24.1","","97.80","","","","","","Rain Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 15:00","2012","03","08","15:00","3.1","","1.0","","86","","30","","15","","12.9","","97.82","","","","","","Rain Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 16:00","2012","03","08","16:00","3.2","","0.6","","83","","30","","20","","24.1","","97.84","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 17:00","2012","03","08","17:00","2.8","","-0.5","","79","","30","","19","","24.1","","97.93","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 18:00","2012","03","08","18:00","2.2","","-2.5","","71","","31","","26","","24.1","","98.08","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 19:00","2012","03","08","19:00","1.2","","-3.1","","73","","31","","20","","19.3","","98.22","","","","","","Rain Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 20:00","2012","03","08","20:00","0.6","","-3.1","","76","","30","","20","","24.1","","98.34","","","","","","Snow Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 21:00","2012","03","08","21:00","0.7","","-4.3","","69","","30","","26","","24.1","","98.45","","","","","","Snow Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 22:00","2012","03","08","22:00","0.7","","-4.3","","69","","30","","26","","24.1","","98.45","","","","","","Snow Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-08 23:00","2012","03","08","23:00","-0.9","","-6.7","","65","","30","","11","","24.1","","98.54","","","","-5","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 00:00","2012","03","09","00:00","-1.9","","-6.8","","69","","28","","9","","24.1","","98.54","","","","-5","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 01:00","2012","03","09","01:00","-2.6","","-6.8","","73","","23","","7","","24.1","","98.61","","","","-5","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 02:00","2012","03","09","02:00","-2.5","","-6.5","","74","","20","","9","","24.1","","98.62","","","","-6","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 03:00","2012","03","09","03:00","-2.6","","-5.9","","78","","19","","7","","24.1","","98.55","","","","-5","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 04:00","2012","03","09","04:00","-1.9","","-5.9","","74","","20","","13","","24.1","","98.49","","","","-6","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 05:00","2012","03","09","05:00","-1.4","","-4.5","","79","","22","","15","","24.1","","98.45","","","","-6","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 06:00","2012","03","09","06:00","-0.8","","-4.5","","76","","20","","15","","9.7","","98.43","","","","-5","","Snow Grains"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 07:00","2012","03","09","07:00","-1.4","","-3.7","","84","","24","","15","","2.4","","98.45","","","","-6","","Snow Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 08:00","2012","03","09","08:00","-0.5","","-4.9","","72","","27","","28","","19.3","","98.49","","","","-7","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 09:00","2012","03","09","09:00","-0.4","","-5.0","","71","","27","","28","","24.1","","98.59","","","","-7","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 10:00","2012","03","09","10:00","-0.1","","-5.8","","65","","29","","32","","24.1","","98.68","","","","-7","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 11:00","2012","03","09","11:00","-0.1","","-6.3","","63","","","M","26","","24.1","","98.79","","","","-6","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 12:00","2012","03","09","12:00","-0.2","","-6.0","","65","","29","","41","","3.2","","98.92","","","","-8","","Snow Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 13:00","2012","03","09","13:00","-0.4","","-7.5","","59","","30","","30","","16.1","","98.99","","","","-7","","Snow Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 14:00","2012","03","09","14:00","-0.3","","-8.6","","53","","29","","37","","19.3","","99.08","","","","-8","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 15:00","2012","03","09","15:00","-1.2","","-10.4","","50","","30","","33","","24.1","","99.20","","","","-8","","Snow Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 16:00","2012","03","09","16:00","-1.5","","-11.6","","46","","29","","32","","24.1","","99.27","","","","-9","","Snow Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 17:00","2012","03","09","17:00","-2.5","","-9.5","","59","","31","","24","","9.7","","99.36","","","","-9","","Snow Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 18:00","2012","03","09","18:00","-2.4","","-11.9","","48","","30","","32","","19.3","","99.41","","","","-10","","Snow Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 19:00","2012","03","09","19:00","-3.3","","-10.3","","58","","30","","20","","24.1","","99.51","","","","-9","","Snow Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 20:00","2012","03","09","20:00","-3.3","","-10.6","","57","","31","","26","","24.1","","99.61","","","","-10","","Snow Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 21:00","2012","03","09","21:00","-4.4","","-8.6","","72","","33","","19","","3.2","","99.67","","","","-11","","Snow Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 22:00","2012","03","09","22:00","-3.8","","-12.1","","52","","32","","26","","19.3","","99.70","","","","-11","","Snow Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-09 23:00","2012","03","09","23:00","-4.3","","-11.1","","59","","31","","22","","19.3","","99.74","","","","-11","","Snow Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 00:00","2012","03","10","00:00","-4.9","","-10.7","","64","","33","","28","","24.1","","99.81","","","","-13","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 01:00","2012","03","10","01:00","-4.8","","-11.3","","60","","31","","17","","24.1","","99.84","","","","-11","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 02:00","2012","03","10","02:00","-4.8","","-11.4","","60","","33","","15","","24.1","","99.89","","","","-10","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 03:00","2012","03","10","03:00","-5.1","","-10.2","","67","","31","","13","","24.1","","99.86","","","","-10","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 04:00","2012","03","10","04:00","-6.0","","-10.5","","70","","2","","7","","24.1","","99.83","","","","-9","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 05:00","2012","03","10","05:00","-7.4","","-12.4","","67","","6","","13","","24.1","","99.94","","","","-13","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 06:00","2012","03","10","06:00","-7.8","","-14.0","","61","","6","","7","","24.1","","99.98","","","","-11","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 07:00","2012","03","10","07:00","-7.9","","-13.7","","63","","7","","7","","24.1","","100.03","","","","-12","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 08:00","2012","03","10","08:00","-6.8","","-13.4","","59","","12","","9","","24.1","","100.06","","","","-11","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 09:00","2012","03","10","09:00","-5.2","","-11.4","","62","","13","","17","","24.1","","100.06","","","","-11","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 10:00","2012","03","10","10:00","-4.5","","-10.8","","61","","18","","13","","24.1","","100.04","","","","-10","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 11:00","2012","03","10","11:00","-2.2","","-9.4","","58","","17","","20","","24.1","","99.94","","","","-8","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 12:00","2012","03","10","12:00","-1.4","","-8.2","","60","","17","","32","","24.1","","99.85","","","","-9","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 13:00","2012","03","10","13:00","-0.3","","-7.7","","57","","18","","30","","24.1","","99.72","","","","-7","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 14:00","2012","03","10","14:00","0.2","","-7.9","","54","","20","","32","","24.1","","99.62","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 15:00","2012","03","10","15:00","0.8","","-9.1","","47","","20","","39","","24.1","","99.52","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 16:00","2012","03","10","16:00","1.3","","-8.7","","47","","19","","39","","24.1","","99.40","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 17:00","2012","03","10","17:00","1.0","","-7.9","","51","","20","","33","","24.1","","99.32","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 18:00","2012","03","10","18:00","0.5","","-7.9","","53","","19","","24","","24.1","","99.26","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 19:00","2012","03","10","19:00","0.1","","-7.1","","58","","19","","20","","24.1","","99.17","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 20:00","2012","03","10","20:00","0.5","","-5.9","","62","","20","","26","","24.1","","99.09","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 21:00","2012","03","10","21:00","2.2","","-3.8","","64","","20","","32","","24.1","","99.04","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 22:00","2012","03","10","22:00","3.5","","-3.6","","60","","21","","24","","24.1","","99.10","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-10 23:00","2012","03","10","23:00","2.7","","-3.6","","63","","21","","15","","24.1","","99.14","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 00:00","2012","03","11","00:00","2.5","","-3.9","","63","","21","","17","","24.1","","99.14","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 01:00","2012","03","11","01:00","3.8","","-4.2","","56","","22","","26","","24.1","","99.14","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 02:00","2012","03","11","02:00","3.6","","-3.9","","58","","22","","22","","24.1","","99.17","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 03:00","2012","03","11","03:00","3.6","","-3.9","","58","","22","","20","","24.1","","99.15","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 04:00","2012","03","11","04:00","3.7","","-4.2","","56","","23","","22","","24.1","","99.13","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 05:00","2012","03","11","05:00","3.6","","-4.3","","56","","24","","20","","24.1","","99.18","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 06:00","2012","03","11","06:00","3.1","","-4.5","","57","","23","","17","","24.1","","99.23","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 07:00","2012","03","11","07:00","2.5","","-4.5","","60","","22","","13","","24.1","","99.26","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 08:00","2012","03","11","08:00","4.0","","-3.9","","56","","22","","15","","24.1","","99.27","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 09:00","2012","03","11","09:00","6.9","","-3.5","","47","","23","","24","","24.1","","99.30","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 10:00","2012","03","11","10:00","9.4","","-2.8","","42","","24","","30","","24.1","","99.29","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 11:00","2012","03","11","11:00","11.4","","-2.1","","39","","22","","22","","24.1","","99.24","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 12:00","2012","03","11","12:00","13.9","","-0.4","","37","","23","","22","","24.1","","99.21","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 13:00","2012","03","11","13:00","15.2","","0.2","","36","","24","","30","","24.1","","99.15","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 14:00","2012","03","11","14:00","16.2","","2.2","","39","","20","","28","","24.1","","99.10","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 15:00","2012","03","11","15:00","14.9","","3.3","","46","","19","","20","","24.1","","99.07","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 16:00","2012","03","11","16:00","14.0","","2.7","","46","","18","","19","","24.1","","99.05","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 17:00","2012","03","11","17:00","13.9","","2.0","","44","","21","","20","","24.1","","99.02","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 18:00","2012","03","11","18:00","10.8","","0.0","","47","","19","","15","","24.1","","99.06","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 19:00","2012","03","11","19:00","10.3","","-1.4","","44","","20","","13","","24.1","","99.07","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 20:00","2012","03","11","20:00","8.1","","-1.4","","51","","19","","11","","24.1","","99.10","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 21:00","2012","03","11","21:00","8.4","","-2.2","","47","","20","","9","","24.1","","99.12","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 22:00","2012","03","11","22:00","7.7","","-2.4","","49","","21","","9","","24.1","","99.10","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-11 23:00","2012","03","11","23:00","6.0","","-2.1","","56","","20","","6","","24.1","","99.08","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 00:00","2012","03","12","00:00","5.9","","-2.7","","54","","18","","9","","24.1","","99.06","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 01:00","2012","03","12","01:00","4.8","","-2.6","","59","","17","","7","","24.1","","99.03","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 02:00","2012","03","12","02:00","4.5","","-2.7","","59","","16","","6","","24.1","","99.00","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 03:00","2012","03","12","03:00","3.1","","-2.7","","66","","13","","4","","24.1","","98.94","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 04:00","2012","03","12","04:00","2.4","","-2.9","","68","","10","","6","","24.1","","98.91","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 05:00","2012","03","12","05:00","4.2","","-2.2","","63","","10","","7","","24.1","","98.89","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 06:00","2012","03","12","06:00","2.8","","-2.1","","70","","9","","9","","24.1","","98.85","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 07:00","2012","03","12","07:00","3.4","","-1.7","","69","","8","","11","","24.1","","98.81","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 08:00","2012","03","12","08:00","6.3","","-0.4","","62","","12","","11","","24.1","","98.79","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 09:00","2012","03","12","09:00","9.0","","0.7","","56","","14","","7","","24.1","","98.75","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 10:00","2012","03","12","10:00","11.2","","1.0","","49","","18","","20","","24.1","","98.71","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 11:00","2012","03","12","11:00","12.8","","4.6","","57","","17","","20","","24.1","","98.64","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 12:00","2012","03","12","12:00","9.6","","7.8","","89","","18","","19","","6.4","","98.58","","","","","","Rain,Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 13:00","2012","03","12","13:00","9.7","","8.3","","91","","19","","22","","4.8","","98.50","","","","","","Rain,Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 14:00","2012","03","12","14:00","9.7","","8.4","","92","","18","","28","","6.4","","98.40","","","","","","Rain,Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 15:00","2012","03","12","15:00","9.5","","8.3","","92","","18","","22","","3.2","","98.31","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 16:00","2012","03","12","16:00","10.3","","9.0","","92","","19","","24","","8.0","","98.26","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 17:00","2012","03","12","17:00","10.4","","8.9","","90","","18","","20","","8.0","","98.16","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 18:00","2012","03","12","18:00","10.5","","8.9","","90","","17","","24","","8.0","","98.05","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 19:00","2012","03","12","19:00","10.7","","9.1","","90","","17","","26","","8.0","","98.00","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 20:00","2012","03","12","20:00","11.0","","9.3","","89","","17","","24","","12.9","","97.93","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 21:00","2012","03","12","21:00","11.7","","9.8","","88","","18","","24","","12.9","","97.86","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 22:00","2012","03","12","22:00","11.8","","9.8","","88","","18","","35","","16.1","","97.78","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-12 23:00","2012","03","12","23:00","11.8","","10.1","","89","","20","","32","","12.9","","97.74","","","","","","Rain Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 00:00","2012","03","13","00:00","11.9","","10.4","","91","","25","","20","","16.1","","97.82","","","","","","Rain Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 01:00","2012","03","13","01:00","12.0","","10.7","","92","","25","","13","","12.9","","97.77","","","","","","Thunderstorms,Rain Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 02:00","2012","03","13","02:00","11.8","","10.5","","92","","25","","11","","16.1","","97.79","","","","","","Rain Showers"
